loan_amnt,term,int_rate,emp_length,home_ownership,annual_inc,loan_status,dti,delinq_2yrs,open_acc,pub_rec_bankruptcies
13250.0,36,7.66,1.0,1,25200.0,1,17.29,0.0,8.0,0.0
25000.0,36,13.43,4.0,1,91800.0,1,16.25,0.0,10.0,0.0
18000.0,60,17.51,6.0,1,63000.0,1,9.5,0.0,14.0,0.0
12000.0,36,12.68,5.0,1,75000.0,0,22.58,0.0,11.0,0.0
28000.0,36,18.62,3.0,1,115000.0,1,17.3,0.0,9.0,0.0
1200.0,36,18.99,5.0,1,24000.0,1,24.9,0.0,3.0,0.0
30000.0,60,19.74,1.0,1,95000.0,1,21.6,0.0,14.0,0.0
4000.0,60,11.11,6.0,2,48000.0,1,12.66,0.0,7.0,0.0
18000.0,36,13.06,0.0,2,85000.0,1,11.17,0.0,13.0,0.0
5700.0,36,7.29,1.0,1,39996.0,1,5.88,0.0,5.0,0.0
10000.0,36,15.28,0.0,1,40000.0,1,14.64,0.0,8.0,0.0
15000.0,36,16.4,6.0,2,98000.0,0,11.41,0.0,10.0,2.0
8500.0,36,5.79,6.0,1,60000.0,1,9.58,0.0,6.0,0.0
3600.0,60,18.62,3.0,1,25000.0,1,8.45,0.0,10.0,0.0
10000.0,36,10.37,0.0,2,75000.0,0,18.35,1.0,9.0,0.0
10000.0,36,9.63,10.0,2,156000.0,1,24.82,1.0,13.0,0.0
5400.0,36,5.42,4.0,1,57500.0,1,3.99,0.0,6.0,0.0
3000.0,36,11.11,2.0,3,28800.0,1,10.21,1.0,8.0,0.0
9100.0,60,10.37,2.0,1,34500.0,1,17.18,0.0,6.0,0.0
30000.0,60,17.88,1.0,2,131000.0,1,6.78,1.0,12.0,0.0
10400.0,36,5.79,6.0,2,83000.0,1,6.1,0.0,7.0,0.0
18000.0,60,16.77,3.0,1,92900.0,1,14.24,0.0,6.0,0.0
10000.0,60,11.11,7.0,1,78000.0,1,2.75,0.0,3.0,0.0
27000.0,60,17.88,10.0,2,52000.0,1,12.42,1.0,7.0,0.0
19000.0,60,17.14,0.0,1,54996.0,0,23.26,0.0,6.0,0.0
5000.0,60,7.29,5.0,2,49200.0,1,3.32,0.0,12.0,0.0
16000.0,36,17.14,3.0,3,72000.0,1,13.85,0.0,7.0,0.0
6000.0,60,17.14,8.0,2,30000.0,1,6.6,0.0,5.0,0.0
18000.0,60,17.14,5.0,1,51400.0,1,19.31,0.0,11.0,1.0
8000.0,60,9.63,10.0,2,55000.0,1,25.55,0.0,8.0,0.0
29100.0,60,17.88,10.0,1,56004.0,1,22.11,0.0,5.0,0.0
5000.0,60,10.37,10.0,2,98000.0,1,7.62,0.0,19.0,0.0
21000.0,60,17.88,1.0,1,121296.0,1,22.5,0.0,15.0,0.0
12500.0,36,6.92,10.0,2,60000.0,1,6.68,0.0,7.0,0.0
8400.0,36,9.63,7.0,2,28800.0,1,7.71,0.0,4.0,1.0
7000.0,36,7.29,5.0,1,80000.0,1,15.31,0.0,15.0,0.0
15000.0,60,13.8,5.0,1,51500.0,1,20.99,0.0,12.0,0.0
2000.0,36,7.29,0.0,1,22000.0,1,22.2,0.0,4.0,0.0
5000.0,36,9.63,10.0,1,53995.0,1,5.56,0.0,5.0,1.0
7200.0,36,5.42,5.0,1,60000.0,1,15.78,0.0,15.0,0.0
25000.0,60,14.91,3.0,2,94600.0,1,11.05,0.0,10.0,0.0
12000.0,60,10.0,4.0,2,45000.0,1,12.67,0.0,9.0,0.0
5000.0,36,10.0,2.0,3,40000.0,1,5.46,0.0,5.0,0.0
6000.0,36,5.79,10.0,2,100000.0,1,8.38,0.0,12.0,0.0
15000.0,60,14.91,10.0,2,61500.0,1,20.21,0.0,16.0,0.0
9000.0,36,10.74,0.0,1,72000.0,1,3.67,1.0,8.0,0.0
8000.0,36,6.92,5.0,1,90000.0,1,11.23,0.0,9.0,0.0
14000.0,60,15.65,10.0,2,60000.0,1,14.94,0.0,9.0,0.0
3600.0,36,7.29,1.0,1,36000.0,1,18.23,0.0,11.0,0.0
6000.0,36,10.74,4.0,1,71000.0,1,8.89,0.0,7.0,0.0
20000.0,36,17.51,2.0,1,93500.0,1,14.9,0.0,19.0,0.0
7350.0,36,5.79,10.0,2,85000.0,1,2.99,0.0,5.0,0.0
4500.0,36,7.29,10.0,2,103000.0,1,7.57,0.0,9.0,0.0
1400.0,36,10.0,10.0,1,48000.0,0,10.68,0.0,5.0,0.0
7200.0,60,13.8,10.0,2,96000.0,1,9.34,1.0,10.0,0.0
12800.0,60,11.11,10.0,2,57500.0,1,15.74,0.0,7.0,0.0
3000.0,60,10.74,10.0,1,65000.0,1,8.38,0.0,7.0,0.0
11400.0,36,7.66,9.0,1,41500.0,1,22.15,0.0,15.0,0.0
10000.0,36,10.74,7.0,1,43288.0,1,8.62,0.0,3.0,0.0
12000.0,36,6.92,10.0,1,75000.0,1,3.01,0.0,16.0,0.0
18000.0,60,13.43,10.0,2,50087.4,0,13.3,0.0,13.0,0.0
30000.0,60,18.25,8.0,1,88500.0,1,10.03,0.0,10.0,1.0
9250.0,60,13.43,2.0,2,65000.0,1,23.69,0.0,14.0,0.0
12000.0,36,7.29,3.0,2,51000.0,1,11.2,0.0,13.0,0.0
10000.0,36,5.42,9.0,2,175000.0,1,8.49,0.0,9.0,0.0
10000.0,36,13.06,7.0,1,50911.2,1,19.59,0.0,11.0,0.0
2200.0,36,13.06,3.0,1,38400.0,1,14.05,0.0,8.0,0.0
11500.0,60,19.36,4.0,2,47900.0,1,7.37,0.0,4.0,0.0
5800.0,36,5.79,10.0,1,32400.0,0,21.7,0.0,11.0,0.0
9000.0,60,13.43,10.0,2,90000.0,1,2.28,0.0,5.0,0.0
24000.0,60,19.74,10.0,2,88860.0,1,24.83,0.0,19.0,0.0
35000.0,36,13.06,2.0,2,100000.0,1,21.04,0.0,19.0,0.0
11000.0,60,13.8,3.0,2,62000.0,1,12.6,1.0,14.0,0.0
22800.0,60,15.28,0.0,1,67500.0,0,15.52,0.0,14.0,0.0
22000.0,60,14.17,5.0,2,45034.08,1,20.52,0.0,16.0,0.0
6700.0,60,13.43,1.0,1,42500.0,1,16.07,0.0,8.0,0.0
5000.0,60,10.0,1.0,1,98000.0,1,16.43,0.0,12.0,0.0
4800.0,60,16.77,3.0,1,29750.0,1,5.49,0.0,5.0,0.0
5000.0,36,7.29,1.0,1,100000.0,1,18.66,0.0,13.0,0.0
8225.0,60,10.74,9.0,1,26544.0,1,24.64,1.0,6.0,0.0
13150.0,60,15.65,5.0,2,41490.72,1,21.14,0.0,7.0,1.0
35000.0,36,14.54,2.0,1,145000.0,1,25.09,0.0,5.0,0.0
20000.0,60,17.14,4.0,2,56000.0,1,10.91,0.0,16.0,1.0
30000.0,60,16.4,10.0,1,100000.0,1,18.05,0.0,12.0,0.0
12000.0,60,10.74,3.0,1,52000.0,1,17.95,0.0,11.0,0.0
2275.0,36,13.06,3.0,2,16000.0,1,21.98,0.0,4.0,0.0
6000.0,60,7.29,6.0,2,78996.0,1,19.47,0.0,14.0,0.0
30800.0,60,17.88,1.0,1,100000.0,1,12.61,0.0,10.0,0.0
6400.0,60,14.91,5.0,1,90000.0,1,18.43,0.0,6.0,0.0
6000.0,60,17.14,0.0,1,48000.0,1,17.52,0.0,14.0,0.0
3200.0,36,11.11,2.0,2,80004.0,1,7.36,0.0,8.0,0.0
17000.0,60,16.77,2.0,3,37392.0,1,17.84,0.0,2.0,0.0
5000.0,36,14.54,4.0,2,125000.0,1,20.28,0.0,7.0,0.0
5000.0,36,5.79,4.0,1,40000.0,1,21.24,0.0,7.0,0.0
13400.0,60,12.68,3.0,1,46500.0,1,19.9,0.0,3.0,0.0
5400.0,36,10.0,3.0,1,30000.0,1,4.68,0.0,2.0,0.0
28000.0,60,19.36,5.0,1,65000.0,1,18.07,0.0,10.0,0.0
8000.0,36,7.29,0.0,3,100000.0,1,7.0,0.0,9.0,0.0
10000.0,60,17.14,9.0,1,110000.0,1,5.96,0.0,13.0,0.0
1000.0,60,13.8,3.0,1,14400.0,1,26.0,0.0,4.0,0.0
7000.0,36,5.79,4.0,1,60000.0,1,21.62,0.0,8.0,0.0
6000.0,60,13.8,5.0,1,30000.0,1,22.12,0.0,7.0,0.0
3200.0,60,9.63,8.0,2,70000.0,0,19.7,0.0,10.0,0.0
14000.0,36,10.37,1.0,1,39900.0,1,23.34,0.0,3.0,0.0
31500.0,60,18.25,6.0,2,66500.0,0,23.06,0.0,12.0,0.0
12000.0,60,10.37,4.0,1,60000.0,1,15.84,0.0,11.0,0.0
28000.0,60,20.11,2.0,2,116600.0,1,17.94,0.0,22.0,0.0
12750.0,60,10.37,0.0,1,38500.0,1,12.65,0.0,9.0,0.0
5950.0,36,7.66,3.0,1,29376.0,1,19.69,0.0,4.0,0.0
12000.0,36,11.11,5.0,2,85248.0,0,11.68,0.0,12.0,0.0
12700.0,60,10.74,2.0,2,52000.0,0,1.87,0.0,10.0,0.0
3000.0,60,15.28,2.0,1,60000.0,1,11.72,0.0,8.0,0.0
10250.0,36,7.29,1.0,1,54996.0,1,5.43,0.0,6.0,0.0
29700.0,60,17.88,3.0,1,50400.0,1,20.05,0.0,6.0,0.0
13650.0,60,19.36,10.0,2,53000.0,1,20.47,0.0,8.0,0.0
35000.0,60,17.88,10.0,2,120000.0,1,14.87,0.0,18.0,0.0
7200.0,36,7.29,1.0,2,64000.0,1,12.38,0.0,11.0,0.0
4000.0,36,10.37,5.0,1,63000.0,1,14.7,0.0,5.0,0.0
14000.0,60,10.37,5.0,1,70000.0,1,8.69,0.0,4.0,0.0
8000.0,60,10.37,5.0,1,46000.0,0,9.39,1.0,8.0,0.0
7400.0,36,5.42,10.0,2,72000.0,1,20.75,0.0,10.0,0.0
1400.0,36,7.66,2.0,1,54000.0,1,7.71,0.0,9.0,0.0
7000.0,36,6.92,5.0,3,102000.0,1,12.42,0.0,6.0,0.0
8000.0,60,10.37,5.0,1,55000.0,1,14.75,0.0,4.0,0.0
5000.0,36,6.92,4.0,1,16800.0,1,3.57,0.0,4.0,0.0
15000.0,60,16.77,1.0,1,50207.0,1,21.32,0.0,12.0,1.0
1200.0,36,7.66,0.0,1,60000.0,1,3.66,0.0,4.0,0.0
21250.0,60,18.25,5.0,2,41136.0,0,17.88,0.0,5.0,0.0
2500.0,36,7.66,2.0,1,121000.0,1,1.02,0.0,5.0,0.0
25975.0,60,15.28,0.0,2,40000.0,0,20.76,0.0,6.0,0.0
12000.0,36,6.92,10.0,2,123600.0,1,2.74,0.0,8.0,0.0
11000.0,60,10.37,2.0,1,43500.0,1,2.7,0.0,4.0,0.0
10800.0,36,10.74,3.0,3,27000.0,1,6.8,2.0,9.0,0.0
12000.0,60,15.28,10.0,1,72000.0,1,19.2,0.0,11.0,0.0
8750.0,60,12.68,0.0,1,30000.0,1,10.28,0.0,3.0,0.0
5000.0,36,10.0,4.0,1,84000.0,1,9.43,0.0,4.0,1.0
20000.0,60,20.85,10.0,2,120000.0,1,14.44,1.0,14.0,0.0
8400.0,60,12.68,10.0,1,53500.0,1,25.32,0.0,6.0,0.0
7500.0,60,16.4,3.0,1,35000.0,0,14.23,0.0,5.0,0.0
14000.0,36,7.66,10.0,1,126251.0,1,5.86,1.0,6.0,0.0
13250.0,60,18.99,3.0,2,140000.0,1,19.95,4.0,12.0,0.0
15800.0,60,16.02,10.0,2,88661.0,1,19.64,0.0,13.0,0.0
7000.0,36,7.66,10.0,1,38000.0,1,0.32,0.0,4.0,0.0
5625.0,36,12.68,0.0,1,25000.0,1,4.27,1.0,2.0,0.0
5400.0,60,10.74,10.0,2,90000.0,1,19.75,0.0,19.0,0.0
5625.0,60,13.43,1.0,3,22800.0,1,5.89,0.0,4.0,0.0
16000.0,36,14.17,3.0,2,300000.0,1,8.76,0.0,14.0,0.0
3000.0,60,13.06,5.0,1,36000.0,1,11.57,0.0,16.0,0.0
3600.0,36,16.02,8.0,1,48000.0,1,13.25,0.0,2.0,0.0
10000.0,60,12.68,9.0,2,175000.0,1,12.81,0.0,19.0,0.0
5000.0,36,6.92,4.0,1,35004.0,0,21.08,0.0,20.0,0.0
6000.0,60,9.63,10.0,2,94000.0,1,3.82,0.0,19.0,0.0
9600.0,36,7.66,6.0,2,120000.0,1,12.32,0.0,16.0,0.0
8400.0,60,13.43,4.0,2,82500.0,1,11.39,0.0,10.0,0.0
5000.0,60,16.02,0.0,1,18000.0,1,19.93,0.0,5.0,0.0
8000.0,36,5.79,0.0,2,87000.0,1,12.09,0.0,8.0,0.0
15875.0,60,14.91,0.0,1,42000.0,0,29.0,0.0,9.0,0.0
8500.0,36,10.74,9.0,2,52000.0,1,14.98,0.0,7.0,0.0
9600.0,36,10.37,2.0,2,85000.0,1,16.09,0.0,20.0,0.0
4000.0,36,6.92,5.0,2,28000.0,1,9.17,0.0,6.0,0.0
12000.0,36,16.77,9.0,2,160000.0,1,13.49,0.0,7.0,0.0
15000.0,36,9.63,10.0,3,97000.0,1,11.73,0.0,16.0,0.0
9600.0,60,16.02,10.0,2,68000.0,1,14.61,0.0,14.0,0.0
6000.0,36,5.79,7.0,3,58000.0,1,21.66,0.0,7.0,0.0
25000.0,60,15.65,3.0,2,103400.0,1,11.91,0.0,10.0,0.0
11200.0,36,7.29,4.0,2,95000.0,1,18.88,0.0,20.0,0.0
10000.0,36,16.02,1.0,1,26400.0,1,5.09,0.0,4.0,0.0
6000.0,36,5.42,2.0,2,35000.0,1,11.79,1.0,9.0,0.0
6000.0,36,10.37,2.0,1,27052.0,1,19.34,1.0,7.0,0.0
10000.0,36,9.63,10.0,2,50000.0,1,7.46,1.0,12.0,0.0
8500.0,60,13.06,5.0,1,28000.0,1,23.4,0.0,9.0,0.0
8000.0,36,10.0,1.0,1,30000.0,1,12.0,0.0,9.0,0.0
30000.0,60,21.59,9.0,2,150000.0,1,22.4,0.0,13.0,0.0
17400.0,60,17.51,2.0,1,67000.0,1,23.61,0.0,11.0,0.0
10000.0,36,5.79,10.0,2,53004.0,1,12.23,0.0,7.0,0.0
35000.0,60,16.4,0.0,2,115000.0,0,6.47,0.0,9.0,0.0
2000.0,36,7.29,0.0,1,44000.0,1,6.0,0.0,5.0,0.0
13000.0,60,10.74,10.0,2,82500.0,1,13.82,0.0,9.0,0.0
7000.0,60,9.63,3.0,2,63600.0,1,5.83,0.0,8.0,0.0
35000.0,60,19.74,4.0,1,90300.0,1,20.32,0.0,14.0,0.0
6000.0,36,5.79,0.0,2,120000.0,1,10.5,0.0,14.0,0.0
7200.0,36,14.17,10.0,2,79632.0,1,12.25,1.0,6.0,0.0
2000.0,36,7.29,8.0,2,60000.0,1,20.38,0.0,7.0,0.0
5200.0,36,7.29,6.0,1,60197.0,1,18.68,0.0,4.0,0.0
20000.0,36,10.74,3.0,1,155000.0,1,4.78,0.0,11.0,0.0
13500.0,60,10.74,2.0,2,42900.0,1,7.83,0.0,10.0,0.0
8000.0,36,10.37,6.0,2,99996.0,1,7.56,0.0,8.0,0.0
19500.0,60,19.36,10.0,2,47000.0,1,10.09,0.0,7.0,0.0
2500.0,36,7.29,9.0,3,30000.0,0,15.4,0.0,5.0,0.0
3600.0,36,5.42,10.0,2,78000.0,1,8.54,0.0,6.0,0.0
9925.0,36,7.29,4.0,2,115600.0,1,10.43,0.0,13.0,0.0
8000.0,36,12.68,6.0,2,123000.0,1,17.45,1.0,10.0,0.0
4800.0,60,7.66,10.0,2,50400.0,1,10.33,0.0,7.0,0.0
8850.0,36,10.37,4.0,2,60000.0,1,12.12,0.0,7.0,0.0
10000.0,36,10.37,10.0,2,140000.0,1,15.2,0.0,9.0,0.0
5300.0,36,5.42,10.0,2,50205.0,1,9.44,0.0,13.0,0.0
5075.0,36,5.79,5.0,1,33600.0,1,20.68,0.0,9.0,0.0
6400.0,36,13.06,10.0,2,112774.0,1,24.52,0.0,17.0,0.0
15000.0,36,15.28,6.0,1,36000.0,0,11.2,0.0,7.0,0.0
14000.0,60,10.0,4.0,2,136000.0,1,10.4,0.0,6.0,0.0
19000.0,36,10.37,10.0,2,92795.0,1,9.08,0.0,14.0,0.0
16000.0,60,13.43,0.0,2,60000.0,0,6.8,0.0,10.0,0.0
10000.0,60,10.37,10.0,2,68000.0,1,19.62,0.0,20.0,0.0
30000.0,60,19.36,4.0,2,80000.0,1,18.6,0.0,9.0,0.0
5000.0,36,10.37,0.0,1,50500.0,1,19.2,0.0,22.0,0.0
13000.0,60,17.14,5.0,1,25000.0,0,2.88,0.0,3.0,0.0
4500.0,36,7.66,0.0,3,26880.0,0,1.47,0.0,3.0,0.0
25000.0,60,18.25,0.0,1,165000.0,1,6.07,0.0,6.0,0.0
7500.0,36,5.79,5.0,1,38000.0,1,24.25,0.0,11.0,0.0
4000.0,36,5.79,3.0,1,47000.0,1,10.06,0.0,7.0,0.0
6000.0,60,11.11,10.0,2,93600.0,1,13.79,0.0,12.0,0.0
10000.0,36,7.29,0.0,1,70000.0,1,8.85,0.0,5.0,0.0
18000.0,36,10.74,10.0,2,134748.0,1,5.72,0.0,7.0,0.0
6000.0,36,7.66,9.0,2,48360.0,1,18.26,0.0,12.0,0.0
20000.0,36,14.91,5.0,2,75000.0,1,19.43,0.0,12.0,0.0
4000.0,36,10.74,1.0,1,39000.0,1,13.85,0.0,13.0,0.0
16750.0,36,15.28,2.0,1,42000.0,1,21.34,0.0,8.0,0.0
16800.0,36,16.4,0.0,2,80000.0,1,7.02,0.0,8.0,0.0
10000.0,60,15.65,8.0,1,30000.0,1,16.68,0.0,5.0,0.0
9750.0,36,13.06,10.0,2,52000.0,1,21.83,0.0,10.0,0.0
35000.0,36,16.02,0.0,1,65000.0,1,12.17,0.0,7.0,0.0
6000.0,36,11.11,0.0,1,32000.0,1,3.6,0.0,6.0,0.0
10000.0,60,17.14,0.0,1,55000.0,1,16.04,0.0,7.0,0.0
28000.0,60,16.02,10.0,2,100000.0,1,17.18,0.0,7.0,0.0
30000.0,60,20.11,10.0,2,73000.0,1,6.92,1.0,3.0,0.0
20000.0,60,20.48,10.0,2,75000.0,0,15.31,2.0,6.0,1.0
10000.0,36,10.37,0.0,1,80000.0,1,17.11,0.0,9.0,0.0
1675.0,36,11.11,3.0,1,24960.0,1,4.81,0.0,4.0,0.0
6000.0,60,10.37,3.0,3,76200.0,1,20.77,0.0,15.0,0.0
4600.0,36,11.11,2.0,2,90000.0,1,17.68,0.0,16.0,0.0
30000.0,60,21.22,2.0,1,85000.0,1,13.3,0.0,8.0,0.0
5000.0,60,16.77,7.0,1,51600.0,1,9.65,0.0,3.0,0.0
25000.0,60,16.02,4.0,1,47000.0,0,5.97,0.0,8.0,0.0
11000.0,36,7.66,7.0,1,32000.0,1,10.2,0.0,3.0,0.0
35000.0,60,19.74,4.0,2,150000.0,0,11.02,2.0,5.0,0.0
17400.0,36,7.66,2.0,2,120000.0,1,13.22,0.0,8.0,0.0
4000.0,36,5.79,5.0,2,44000.0,1,20.68,0.0,8.0,0.0
1800.0,36,13.06,1.0,1,23766.0,1,8.33,0.0,5.0,0.0
4200.0,60,16.77,5.0,3,25000.0,1,2.21,0.0,3.0,0.0
8000.0,60,16.02,10.0,1,36000.0,0,23.63,1.0,10.0,0.0
8000.0,36,10.0,1.0,1,56000.0,1,22.52,0.0,7.0,0.0
15000.0,60,14.17,1.0,2,78000.0,1,12.57,0.0,14.0,0.0
8400.0,60,13.43,8.0,3,77000.0,1,19.53,0.0,5.0,0.0
18000.0,60,16.77,7.0,1,56000.0,0,15.71,0.0,7.0,0.0
14500.0,60,13.06,10.0,3,96000.0,1,15.69,1.0,13.0,0.0
10000.0,36,7.29,0.0,3,39500.0,1,17.44,0.0,12.0,0.0
4000.0,36,10.74,1.0,1,58000.0,1,1.53,0.0,3.0,1.0
12000.0,36,7.29,5.0,1,47256.0,1,19.53,0.0,6.0,0.0
15000.0,60,11.11,4.0,2,44300.0,1,17.31,0.0,7.0,0.0
13000.0,36,6.92,0.0,1,52680.0,1,18.02,0.0,10.0,0.0
5000.0,60,11.11,10.0,2,43000.0,1,25.53,0.0,13.0,0.0
18000.0,60,14.17,3.0,3,33600.0,1,15.89,0.0,4.0,0.0
10400.0,36,10.0,4.0,2,40800.0,1,18.68,0.0,3.0,0.0
3000.0,60,9.63,0.0,1,21000.0,1,27.43,0.0,4.0,0.0
5600.0,60,10.37,2.0,2,47472.0,1,15.57,0.0,12.0,0.0
2500.0,36,7.29,0.0,3,24000.0,1,11.25,0.0,8.0,0.0
8000.0,36,7.29,3.0,3,32800.0,1,27.18,0.0,11.0,0.0
7200.0,36,14.54,4.0,1,37000.0,1,16.64,0.0,15.0,0.0
7000.0,36,11.11,1.0,1,40000.0,1,13.86,0.0,6.0,0.0
11000.0,36,10.74,8.0,2,130000.0,1,14.92,0.0,9.0,0.0
5000.0,36,10.37,1.0,2,92000.0,1,22.41,0.0,7.0,0.0
5000.0,36,5.42,6.0,2,190000.0,1,0.16,0.0,7.0,0.0
2500.0,36,10.37,0.0,1,40000.0,1,22.74,1.0,10.0,0.0
3000.0,36,7.66,6.0,3,40000.0,1,21.42,0.0,8.0,0.0
5600.0,60,17.51,5.0,2,70000.0,1,1.47,1.0,4.0,0.0
15000.0,60,16.02,10.0,1,57444.0,1,18.03,0.0,13.0,0.0
4000.0,36,11.11,1.0,2,25000.0,1,21.36,3.0,8.0,0.0
7000.0,36,6.92,0.0,1,25000.0,1,25.82,0.0,16.0,0.0
16450.0,60,16.4,7.0,1,40000.0,0,21.06,0.0,5.0,0.0
6000.0,36,10.37,3.0,1,39000.0,0,7.29,0.0,10.0,0.0
12000.0,36,7.29,1.0,1,32000.0,1,21.41,0.0,14.0,0.0
9125.0,36,11.11,1.0,2,100000.0,1,7.76,0.0,4.0,0.0
12000.0,60,18.25,5.0,2,105000.0,1,7.47,0.0,11.0,0.0
14500.0,36,13.06,10.0,3,58000.0,1,8.59,0.0,7.0,0.0
3200.0,36,5.42,10.0,1,33000.0,1,21.45,0.0,18.0,0.0
24000.0,36,18.62,10.0,2,105000.0,1,20.08,0.0,16.0,0.0
3000.0,36,10.37,0.0,1,35000.0,1,20.71,0.0,16.0,0.0
2200.0,36,15.65,5.0,1,50004.0,1,2.4,0.0,2.0,0.0
8900.0,60,10.37,10.0,2,80000.0,1,9.54,0.0,11.0,0.0
5275.0,60,13.8,1.0,2,90000.0,1,9.99,0.0,8.0,0.0
8800.0,60,14.91,4.0,2,110313.0,1,19.11,1.0,22.0,0.0
8000.0,36,5.42,5.0,2,57000.0,1,7.66,0.0,6.0,0.0
11625.0,36,10.0,4.0,2,96000.0,1,13.09,1.0,8.0,0.0
13600.0,36,7.66,2.0,2,83600.0,1,19.11,0.0,7.0,0.0
12000.0,36,7.29,0.0,2,114400.0,1,6.85,0.0,9.0,0.0
12000.0,36,10.74,0.0,2,51996.0,1,16.16,0.0,16.0,0.0
35000.0,60,18.25,2.0,2,163556.22,1,10.55,0.0,11.0,1.0
5650.0,36,7.66,1.0,2,61200.0,1,16.49,0.0,6.0,0.0
3000.0,36,10.37,3.0,1,40000.0,0,4.68,0.0,2.0,0.0
25000.0,60,17.14,5.0,1,50000.0,0,13.56,1.0,6.0,0.0
8525.0,36,14.54,1.0,2,90000.0,0,1.24,2.0,13.0,0.0
5000.0,36,5.79,4.0,2,198171.96,1,14.74,0.0,14.0,0.0
20000.0,60,18.25,3.0,1,75000.0,1,20.03,0.0,9.0,0.0
7200.0,36,7.66,2.0,1,35000.0,1,14.26,0.0,9.0,0.0
10750.0,36,5.79,7.0,2,42000.0,0,9.23,0.0,9.0,0.0
5000.0,36,5.79,10.0,2,45000.0,1,10.08,0.0,14.0,0.0
5000.0,36,15.65,10.0,3,52000.0,1,6.3,1.0,5.0,0.0
35000.0,60,17.14,10.0,2,85000.0,1,15.19,1.0,12.0,0.0
15000.0,36,13.06,10.0,2,45000.0,1,22.69,0.0,12.0,0.0
10000.0,60,15.65,2.0,1,54000.0,1,5.93,0.0,4.0,0.0
12000.0,36,5.79,10.0,2,37500.0,1,7.62,0.0,14.0,0.0
35000.0,60,16.02,10.0,2,92000.0,0,13.62,0.0,12.0,0.0
10000.0,36,6.92,2.0,1,37200.0,1,22.61,0.0,6.0,0.0
11000.0,36,10.37,0.0,1,49000.0,1,21.28,0.0,9.0,1.0
4750.0,36,10.37,3.0,1,20000.0,1,20.04,0.0,6.0,0.0
6000.0,36,7.66,3.0,1,77385.19,1,14.33,0.0,6.0,0.0
4200.0,36,7.29,4.0,1,61600.0,1,6.58,0.0,4.0,0.0
15000.0,36,10.37,7.0,1,68000.0,1,9.56,0.0,9.0,0.0
15000.0,36,14.17,4.0,1,140000.0,1,9.17,0.0,15.0,0.0
6000.0,36,5.42,4.0,2,38000.0,1,10.96,0.0,7.0,0.0
1200.0,36,13.06,2.0,1,16800.0,1,20.0,1.0,11.0,0.0
4000.0,36,5.42,1.0,1,50000.0,1,23.88,0.0,8.0,0.0
15000.0,36,11.11,7.0,2,92000.0,1,14.38,0.0,5.0,0.0
7000.0,60,15.28,10.0,2,75000.0,0,5.47,0.0,10.0,0.0
12175.0,60,12.68,10.0,2,106000.0,1,13.7,0.0,7.0,0.0
1500.0,60,12.68,2.0,3,21000.0,1,22.29,0.0,7.0,0.0
16000.0,60,16.4,0.0,1,78000.0,1,9.82,0.0,7.0,0.0
20000.0,60,17.88,10.0,2,82000.0,1,18.31,0.0,6.0,0.0
14800.0,36,14.17,4.0,2,125000.0,1,24.19,0.0,8.0,1.0
35000.0,60,16.77,10.0,2,96000.0,1,7.39,0.0,9.0,0.0
12000.0,36,6.92,5.0,2,72000.0,1,10.88,0.0,6.0,0.0
2000.0,36,7.66,10.0,2,46000.0,1,9.57,0.0,7.0,0.0
6000.0,36,5.42,3.0,1,72000.0,1,2.15,0.0,5.0,0.0
9000.0,60,11.11,0.0,2,50000.0,1,2.16,0.0,5.0,0.0
4375.0,36,16.4,3.0,1,22044.0,0,21.34,1.0,4.0,0.0
14500.0,36,14.54,0.0,1,42000.0,1,19.63,0.0,5.0,0.0
4200.0,36,16.02,8.0,2,38496.0,0,14.87,1.0,4.0,0.0
14000.0,36,7.66,4.0,2,76000.0,1,14.91,1.0,18.0,0.0
10625.0,60,18.62,5.0,3,35000.0,1,22.05,0.0,10.0,0.0
7500.0,60,7.66,10.0,2,74000.0,1,27.1,0.0,12.0,0.0
7200.0,60,16.77,4.0,1,42000.0,1,10.89,0.0,4.0,0.0
10000.0,36,11.11,7.0,1,60000.0,1,8.06,0.0,11.0,0.0
10000.0,60,15.28,2.0,1,57000.0,1,12.51,0.0,8.0,0.0
12000.0,36,5.79,3.0,2,100000.0,1,4.09,0.0,9.0,0.0
3500.0,36,10.74,10.0,2,104000.0,1,20.3,0.0,6.0,0.0
20000.0,60,12.68,10.0,2,50000.0,1,20.28,0.0,21.0,0.0
15000.0,36,12.68,7.0,2,75600.0,1,11.71,0.0,5.0,0.0
2100.0,36,13.43,5.0,1,60000.0,1,16.2,0.0,6.0,0.0
6000.0,60,18.25,3.0,1,20000.0,1,7.2,0.0,3.0,0.0
1400.0,36,14.91,8.0,2,19200.0,0,8.5,0.0,3.0,0.0
30000.0,60,16.4,9.0,2,170000.0,1,21.19,0.0,15.0,0.0
5000.0,60,11.11,0.0,2,30000.0,1,11.76,0.0,9.0,0.0
12000.0,60,18.62,7.0,3,50004.0,1,16.61,7.0,10.0,0.0
8800.0,36,7.29,8.0,2,103000.0,1,9.89,0.0,16.0,0.0
13200.0,60,16.4,1.0,2,87000.0,1,21.19,0.0,10.0,0.0
14000.0,60,10.37,5.0,1,47068.08,0,20.22,0.0,13.0,0.0
25000.0,60,15.65,3.0,2,160000.0,1,13.45,0.0,5.0,0.0
18000.0,60,13.8,6.0,2,46000.0,0,15.65,0.0,6.0,0.0
